entry_id,user_id,contest_id,lineup,total_score,payout,entry_time,rank
1259,16,967,"[77, 164, 169, 215, 230, 286, 422, 490]",151.2,278.78,2024-04-04 09:35:34.067033520,37
1260,233,444,"[133, 176, 232, 296, 310, 345, 426, 478]",153.4,0.0,2024-04-04 18:21:25.842921464,69
1261,41,113,"[72, 204, 251, 297, 390, 394, 397, 440]",121.7,0.0,2024-04-05 03:07:17.618809408,34
1262,255,30,"[6, 42, 55, 213, 334, 379, 437, 441]",204.1,491.27,2024-04-05 11:53:09.394697352,49
1263,281,524,"[114, 137, 203, 222, 230, 244, 296, 319]",102.6,182.65,2024-04-05 20:39:01.170585296,38
1264,126,689,"[71, 172, 191, 302, 307, 376, 459, 481]",169.9,0.0,2024-04-06 05:24:52.946473240,94
1265,8,991,"[11, 64, 77, 176, 351, 370, 394, 469]",181.5,436.85,2024-04-06 14:10:44.722361184,34
1266,176,850,"[24, 37, 100, 144, 188, 328, 460, 467]",163.6,0.0,2024-04-06 22:56:36.498249128,35
1267,228,46,"[120, 165, 167, 169, 280, 356, 457, 464]",146.8,368.64,2024-04-07 07:42:28.274137072,5
1268,18,171,"[55, 110, 204, 211, 351, 420, 435, 483]",262.8,0.0,2024-04-07 16:28:20.050025016,7
1269,56,130,"[98, 129, 132, 150, 235, 306, 411, 473]",222.6,192.39,2024-04-08 01:14:11.825912960,9
1270,35,757,"[29, 85, 135, 141, 295, 367, 377, 433]",164.6,194.87,2024-04-08 10:00:03.601800904,52
1271,118,353,"[55, 80, 124, 359, 377, 454, 465, 486]",133.2,0.0,2024-04-08 18:45:55.377688848,32
1272,282,203,"[105, 251, 268, 284, 318, 359, 397, 495]",177.3,332.58,2024-04-09 03:31:47.153576792,13
1273,254,226,"[52, 243, 273, 408, 412, 455, 484, 500]",207.4,115.19,2024-04-09 12:17:38.929464736,35
1274,213,80,"[43, 84, 85, 97, 428, 447, 459, 499]",213.0,447.98,2024-04-09 21:03:30.705352680,80
1275,61,310,"[28, 67, 125, 255, 262, 450, 480, 488]",200.0,447.73,2024-04-10 05:49:22.481240624,10
1276,88,35,"[37, 97, 150, 198, 285, 367, 381, 384]",212.5,139.5,2024-04-10 14:35:14.257128568,40
1277,271,564,"[9, 19, 156, 174, 240, 281, 331, 432]",208.3,0.0,2024-04-10 23:21:06.033016512,59
1278,32,161,"[4, 89, 116, 132, 348, 394, 453, 481]",180.6,0.0,2024-04-11 08:06:57.808904456,64
1279,133,981,"[194, 281, 309, 320, 399, 450, 477, 479]",133.7,265.58,2024-04-11 16:52:49.584792400,28
1280,64,596,"[52, 54, 99, 174, 194, 270, 344, 497]",238.0,281.44,2024-04-12 01:38:41.360680344,17
1281,199,840,"[19, 129, 139, 182, 290, 303, 353, 421]",166.0,451.19,2024-04-12 10:24:33.136568288,5
1282,256,435,"[9, 53, 114, 277, 289, 302, 359, 383]",220.1,179.32,2024-04-12 19:10:24.912456232,24
1283,155,538,"[40, 55, 170, 188, 229, 372, 374, 421]",181.8,140.71,2024-04-13 03:56:16.688344176,80
1284,231,225,"[27, 51, 63, 203, 380, 406, 458, 473]",212.5,0.0,2024-04-13 12:42:08.464232120,55
1285,35,446,"[18, 27, 34, 36, 93, 152, 445, 497]",177.5,401.5,2024-04-13 21:28:00.240120064,48
1286,26,317,"[4, 143, 324, 339, 372, 463, 492, 493]",139.0,0.0,2024-04-14 06:13:52.016008008,38
1287,23,666,"[26, 72, 228, 265, 334, 364, 385, 414]",106.4,0.0,2024-04-14 14:59:43.791895952,32
1288,141,805,"[79, 81, 184, 397, 403, 419, 427, 455]",142.5,167.77,2024-04-14 23:45:35.567783896,5
1289,285,414,"[51, 122, 146, 173, 242, 409, 414, 425]",129.5,0.0,2024-04-15 08:31:27.343671840,5
1290,156,95,"[9, 37, 99, 169, 208, 252, 263, 475]",207.8,0.0,2024-04-15 17:17:19.119559784,86
1291,113,225,"[155, 224, 249, 427, 455, 462, 464, 472]",176.5,0.0,2024-04-16 02:03:10.895447728,95
1292,139,779,"[22, 101, 125, 198, 280, 340, 432, 441]",237.2,608.96,2024-04-16 10:49:02.671335672,2
1293,209,949,"[25, 274, 301, 309, 312, 414, 448, 500]",152.1,0.0,2024-04-16 19:34:54.447223616,3
1294,86,553,"[74, 87, 127, 169, 243, 257, 281, 432]",120.6,280.67,2024-04-17 04:20:46.223111560,66
1295,285,645,"[92, 110, 139, 156, 204, 292, 439, 479]",155.2,141.89,2024-04-17 13:06:37.998999504,86
1296,60,66,"[77, 91, 121, 417, 429, 435, 473, 477]",141.4,304.32,2024-04-17 21:52:29.774887448,21
1297,54,397,"[17, 52, 125, 173, 321, 344, 350, 451]",176.1,0.0,2024-04-18 06:38:21.550775392,46
1298,93,959,"[91, 184, 217, 350, 416, 436, 461, 491]",120.3,0.0,2024-04-18 15:24:13.326663336,81
1299,265,210,"[15, 32, 97, 166, 230, 359, 429, 433]",176.5,208.72,2024-04-19 00:10:05.102551280,5
1300,213,474,"[65, 168, 185, 200, 222, 241, 281, 353]",157.5,0.0,2024-04-19 08:55:56.878439224,16
1301,10,665,"[21, 54, 189, 288, 332, 384, 427, 454]",97.9,291.19,2024-04-19 17:41:48.654327168,88
1302,203,684,"[93, 219, 241, 250, 274, 299, 435, 439]",106.1,0.0,2024-04-20 02:27:40.430215112,20
1303,196,910,"[9, 38, 84, 211, 330, 343, 385, 497]",158.2,335.33,2024-04-20 11:13:32.206103056,22
1304,58,837,"[84, 194, 235, 264, 275, 336, 395, 464]",108.0,135.52,2024-04-20 19:59:23.981991000,10
1305,256,571,"[110, 141, 157, 247, 254, 271, 394, 460]",170.0,416.72,2024-04-21 04:45:15.757878944,18
1306,223,696,"[158, 187, 223, 337, 353, 367, 403, 416]",104.6,259.41,2024-04-21 13:31:07.533766888,42
1307,180,490,"[1, 19, 118, 200, 286, 342, 415, 436]",170.7,426.92,2024-04-21 22:16:59.309654832,9
1308,35,180,"[67, 133, 198, 201, 260, 283, 324, 442]",150.9,296.54,2024-04-22 07:02:51.085542776,36
1309,103,834,"[54, 102, 155, 200, 263, 272, 437, 441]",181.8,0.0,2024-04-22 15:48:42.861430720,68
1310,161,836,"[7, 111, 128, 163, 255, 357, 387, 395]",192.9,404.08,2024-04-23 00:34:34.637318664,13
1311,200,524,"[23, 30, 203, 207, 237, 270, 406, 499]",125.6,251.18,2024-04-23 09:20:26.413206608,64
1312,160,459,"[47, 59, 176, 224, 368, 382, 455, 485]",173.8,0.0,2024-04-23 18:06:18.189094552,55
1313,183,68,"[12, 35, 193, 251, 298, 356, 359, 382]",139.4,127.18,2024-04-24 02:52:09.964982496,51
1314,136,939,"[66, 151, 159, 180, 251, 267, 459, 473]",86.9,147.04,2024-04-24 11:38:01.740870440,88
1315,226,329,"[37, 38, 64, 92, 189, 307, 351, 418]",242.0,623.48,2024-04-24 20:23:53.516758384,62
1316,243,202,"[108, 138, 200, 233, 287, 297, 355, 438]",198.6,570.71,2024-04-25 05:09:45.292646328,67
1317,106,475,"[11, 196, 271, 286, 306, 364, 460, 489]",229.1,0.0,2024-04-25 13:55:37.068534272,41
1318,71,518,"[116, 152, 202, 285, 358, 386, 428, 496]",197.0,242.26,2024-04-25 22:41:28.844422208,96
1319,77,15,"[17, 69, 98, 173, 288, 356, 440, 442]",189.5,0.0,2024-04-26 07:27:20.620310152,49
1320,54,42,"[2, 120, 172, 205, 245, 352, 421, 434]",220.5,0.0,2024-04-26 16:13:12.396198096,50
1321,277,543,"[124, 202, 214, 270, 285, 333, 377, 470]",194.7,419.36,2024-04-27 00:59:04.172086040,5
1322,111,982,"[90, 160, 255, 315, 326, 402, 404, 415]",251.4,443.43,2024-04-27 09:44:55.947973984,72
1323,224,693,"[31, 58, 61, 182, 236, 244, 340, 355]",228.5,245.4,2024-04-27 18:30:47.723861928,35
1324,75,774,"[15, 112, 140, 147, 309, 345, 431, 467]",197.8,553.96,2024-04-28 03:16:39.499749872,49
1325,14,289,"[33, 68, 103, 301, 343, 417, 449, 459]",237.5,425.57,2024-04-28 12:02:31.275637816,5
1326,258,925,"[1, 158, 216, 217, 233, 268, 453, 457]",208.5,0.0,2024-04-28 20:48:23.051525760,45
1327,189,533,"[38, 39, 146, 317, 320, 342, 383, 468]",184.0,0.0,2024-04-29 05:34:14.827413704,2
1328,239,892,"[63, 142, 242, 244, 276, 279, 280, 474]",98.3,0.0,2024-04-29 14:20:06.603301648,22
1329,91,694,"[9, 40, 44, 49, 268, 389, 488, 494]",210.9,0.0,2024-04-29 23:05:58.379189592,98
1330,184,696,"[20, 131, 241, 245, 372, 437, 467, 494]",217.2,201.12,2024-04-30 07:51:50.155077536,40
1331,17,244,"[33, 219, 220, 244, 289, 337, 339, 471]",170.3,447.97,2024-04-30 16:37:41.930965480,11
1332,12,862,"[16, 88, 122, 145, 165, 232, 238, 250]",171.3,113.22,2024-05-01 01:23:33.706853424,63
1333,166,661,"[41, 74, 159, 255, 366, 371, 412, 427]",231.9,287.77,2024-05-01 10:09:25.482741368,50
1334,146,768,"[16, 53, 118, 173, 237, 277, 300, 489]",166.4,0.0,2024-05-01 18:55:17.258629312,57
1335,282,612,"[106, 152, 167, 191, 295, 353, 388, 391]",123.9,0.0,2024-05-02 03:41:09.034517256,20
1336,37,567,"[44, 188, 219, 247, 273, 298, 368, 471]",231.6,254.26,2024-05-02 12:27:00.810405200,53
1337,70,698,"[34, 68, 139, 206, 209, 210, 450, 480]",166.0,0.0,2024-05-02 21:12:52.586293144,41
1338,169,832,"[25, 38, 80, 298, 351, 367, 433, 458]",197.5,338.59,2024-05-03 05:58:44.362181088,78
1339,170,598,"[12, 13, 180, 242, 339, 405, 422, 467]",171.5,0.0,2024-05-03 14:44:36.138069032,19
1340,253,174,"[170, 204, 234, 236, 284, 306, 380, 479]",179.8,369.76,2024-05-03 23:30:27.913956976,62
1341,297,980,"[185, 201, 245, 269, 287, 308, 370, 441]",183.9,0.0,2024-05-04 08:16:19.689844920,51
1342,142,534,"[48, 91, 145, 243, 309, 388, 431, 494]",171.1,237.59,2024-05-04 17:02:11.465732864,50
1343,273,509,"[34, 110, 150, 215, 282, 383, 476, 485]",197.6,0.0,2024-05-05 01:48:03.241620808,61
1344,225,244,"[8, 175, 234, 334, 337, 374, 406, 440]",254.7,0.0,2024-05-05 10:33:55.017508752,66
1345,183,60,"[28, 58, 66, 73, 115, 411, 444, 499]",211.6,0.0,2024-05-05 19:19:46.793396696,93
1346,221,104,"[28, 77, 82, 202, 203, 236, 315, 383]",174.4,358.94,2024-05-06 04:05:38.569284640,75
1347,53,651,"[69, 89, 141, 284, 368, 388, 456, 461]",169.1,465.55,2024-05-06 12:51:30.345172584,49
1348,118,303,"[17, 29, 39, 57, 96, 140, 327, 400]",150.8,354.26,2024-05-06 21:37:22.121060528,84
1349,159,671,"[107, 235, 325, 351, 387, 389, 418, 434]",169.7,0.0,2024-05-07 06:23:13.896948472,54
1350,136,744,"[188, 273, 280, 282, 311, 368, 448, 462]",111.8,206.11,2024-05-07 15:09:05.672836416,68
1351,77,77,"[78, 111, 114, 138, 208, 242, 252, 268]",130.3,94.81,2024-05-07 23:54:57.448724360,78
1352,45,18,"[97, 146, 251, 267, 374, 400, 424, 432]",215.2,639.58,2024-05-08 08:40:49.224612304,27
1353,18,534,"[13, 152, 166, 170, 251, 397, 412, 435]",164.5,351.58,2024-05-08 17:26:41.000500248,4
1354,205,184,"[113, 121, 145, 147, 232, 299, 325, 445]",171.0,0.0,2024-05-09 02:12:32.776388192,93
1355,83,657,"[73, 204, 296, 315, 326, 367, 401, 410]",141.1,0.0,2024-05-09 10:58:24.552276136,63
1356,50,550,"[29, 110, 176, 200, 274, 378, 436, 460]",165.2,414.92,2024-05-09 19:44:16.328164080,91
1357,281,281,"[257, 276, 280, 307, 390, 392, 411, 421]",210.8,452.9,2024-05-10 04:30:08.104052024,80
1358,166,288,"[14, 156, 249, 275, 277, 318, 481, 489]",202.5,319.58,2024-05-10 13:15:59.879939968,99
1359,243,655,"[75, 122, 256, 314, 403, 404, 479, 496]",171.9,0.0,2024-05-10 22:01:51.655827912,55
1360,164,525,"[35, 141, 175, 187, 357, 404, 455, 471]",199.6,344.25,2024-05-11 06:47:43.431715856,97
1361,56,698,"[5, 17, 65, 129, 153, 329, 393, 482]",165.0,0.0,2024-05-11 15:33:35.207603800,79
1362,39,474,"[31, 84, 169, 200, 204, 296, 323, 380]",147.9,0.0,2024-05-12 00:19:26.983491744,22
1363,128,946,"[6, 7, 80, 151, 249, 330, 380, 392]",120.3,269.04,2024-05-12 09:05:18.759379688,60
1364,122,267,"[6, 20, 70, 114, 149, 190, 240, 251]",242.2,725.12,2024-05-12 17:51:10.535267632,59
1365,247,781,"[23, 49, 130, 262, 286, 349, 387, 456]",152.4,0.0,2024-05-13 02:37:02.311155576,65
1366,186,609,"[17, 30, 76, 78, 108, 249, 269, 371]",126.4,172.76,2024-05-13 11:22:54.087043520,80
1367,208,946,"[43, 58, 91, 130, 213, 351, 389, 420]",249.7,374.34,2024-05-13 20:08:45.862931464,63
1368,239,357,"[9, 27, 105, 214, 281, 336, 448, 476]",168.0,0.0,2024-05-14 04:54:37.638819408,25
1369,215,806,"[129, 159, 228, 254, 272, 287, 400, 486]",241.0,174.9,2024-05-14 13:40:29.414707352,91
1370,292,1,"[63, 101, 118, 145, 208, 332, 351, 449]",106.9,147.11,2024-05-14 22:26:21.190595296,70
1371,224,807,"[3, 154, 226, 293, 305, 377, 411, 478]",187.1,0.0,2024-05-15 07:12:12.966483240,72
1372,88,27,"[97, 99, 153, 230, 256, 357, 376, 393]",232.0,506.22,2024-05-15 15:58:04.742371184,84
1373,25,548,"[10, 94, 157, 169, 174, 204, 226, 319]",163.9,0.0,2024-05-16 00:43:56.518259128,37
1374,220,160,"[34, 46, 90, 130, 191, 335, 463, 469]",194.7,0.0,2024-05-16 09:29:48.294147072,1
1375,275,937,"[166, 229, 231, 250, 257, 384, 444, 500]",248.4,340.36,2024-05-16 18:15:40.070035016,20
1376,135,399,"[2, 40, 58, 159, 242, 318, 395, 488]",227.1,0.0,2024-05-17 03:01:31.845922960,65
1377,233,543,"[29, 44, 84, 124, 179, 407, 420, 497]",173.3,368.31,2024-05-17 11:47:23.621810904,19
1378,66,127,"[119, 193, 294, 302, 361, 375, 396, 454]",144.0,0.0,2024-05-17 20:33:15.397698848,42
1379,80,774,"[106, 116, 180, 288, 309, 331, 434, 475]",205.0,552.2,2024-05-18 05:19:07.173586792,94
1380,255,857,"[2, 66, 158, 173, 239, 284, 471, 494]",125.7,65.32,2024-05-18 14:04:58.949474736,83
1381,125,948,"[14, 18, 186, 189, 230, 239, 305, 446]",157.4,0.0,2024-05-18 22:50:50.725362680,35
1382,146,210,"[71, 148, 150, 216, 235, 257, 334, 392]",209.4,192.59,2024-05-19 07:36:42.501250624,97
1383,103,150,"[44, 61, 91, 127, 212, 377, 393, 405]",185.4,0.0,2024-05-19 16:22:34.277138568,16
1384,277,31,"[35, 43, 69, 216, 250, 280, 379, 471]",158.7,0.0,2024-05-20 01:08:26.053026512,7
1385,124,612,"[116, 201, 286, 320, 359, 405, 466, 474]",208.2,357.62,2024-05-20 09:54:17.828914456,90
1386,267,841,"[13, 50, 108, 133, 222, 227, 417, 481]",156.8,455.08,2024-05-20 18:40:09.604802400,89
1387,278,302,"[20, 62, 82, 135, 136, 246, 251, 317]",253.7,172.05,2024-05-21 03:26:01.380690344,26
1388,111,963,"[19, 35, 37, 54, 68, 96, 360, 473]",175.4,0.0,2024-05-21 12:11:53.156578288,51
1389,89,865,"[11, 91, 150, 154, 296, 316, 364, 464]",171.8,293.07,2024-05-21 20:57:44.932466232,17
1390,158,731,"[161, 189, 262, 269, 302, 304, 350, 413]",127.3,0.0,2024-05-22 05:43:36.708354176,2
1391,216,765,"[33, 135, 146, 238, 280, 366, 486, 490]",175.5,89.16,2024-05-22 14:29:28.484242120,64
1392,36,683,"[179, 191, 193, 254, 263, 339, 348, 435]",111.5,95.82,2024-05-22 23:15:20.260130064,47
1393,87,257,"[1, 56, 58, 170, 174, 261, 434, 435]",171.0,0.0,2024-05-23 08:01:12.036018008,55
1394,118,940,"[6, 125, 141, 146, 152, 309, 345, 370]",126.4,0.0,2024-05-23 16:47:03.811905952,24
1395,182,57,"[139, 230, 329, 389, 426, 446, 467, 472]",207.5,0.0,2024-05-24 01:32:55.587793896,76
1396,68,9,"[194, 209, 259, 280, 322, 436, 475, 476]",250.4,0.0,2024-05-24 10:18:47.363681840,79
1397,159,5,"[72, 124, 179, 262, 319, 347, 403, 499]",238.9,148.18,2024-05-24 19:04:39.139569784,14
1398,285,847,"[37, 113, 119, 222, 242, 289, 363, 396]",155.5,343.56,2024-05-25 03:50:30.915457728,70
1399,164,114,"[4, 178, 260, 282, 324, 394, 406, 433]",155.1,0.0,2024-05-25 12:36:22.691345672,91
1400,73,777,"[94, 200, 316, 341, 353, 357, 368, 384]",212.2,112.08,2024-05-25 21:22:14.467233616,8
1401,119,685,"[54, 62, 105, 203, 206, 258, 309, 373]",151.7,0.0,2024-05-26 06:08:06.243121560,91
1402,195,732,"[89, 345, 367, 398, 407, 432, 460, 472]",140.9,0.0,2024-05-26 14:53:58.019009504,15
1403,89,205,"[8, 16, 18, 145, 361, 384, 400, 430]",139.1,284.39,2024-05-26 23:39:49.794897448,55
1404,76,24,"[114, 188, 257, 260, 352, 358, 389, 424]",133.2,0.0,2024-05-27 08:25:41.570785392,39
1405,221,493,"[26, 34, 66, 168, 352, 373, 475, 480]",188.2,0.0,2024-05-27 17:11:33.346673336,3
1406,139,970,"[51, 73, 77, 106, 119, 254, 258, 286]",138.1,289.11,2024-05-28 01:57:25.122561280,34
1407,241,682,"[28, 79, 133, 171, 236, 252, 408, 482]",97.5,156.11,2024-05-28 10:43:16.898449224,48
1408,154,406,"[105, 135, 220, 257, 279, 390, 429, 486]",190.4,0.0,2024-05-28 19:29:08.674337168,77
1409,53,103,"[41, 220, 240, 285, 339, 352, 420, 421]",175.8,0.0,2024-05-29 04:15:00.450225112,17
1410,142,60,"[76, 113, 209, 237, 280, 291, 421, 463]",72.1,41.48,2024-05-29 13:00:52.226113056,64
1411,31,86,"[151, 208, 249, 326, 356, 453, 470, 480]",126.4,0.0,2024-05-29 21:46:44.002001000,63
1412,223,767,"[99, 110, 149, 158, 165, 293, 347, 374]",147.9,195.27,2024-05-30 06:32:35.777888944,44
1413,292,677,"[116, 157, 276, 321, 338, 346, 456, 489]",181.3,0.0,2024-05-30 15:18:27.553776888,36
1414,266,372,"[28, 42, 138, 188, 394, 396, 410, 444]",170.1,0.0,2024-05-31 00:04:19.329664832,3
1415,282,679,"[82, 89, 122, 257, 295, 395, 397, 407]",171.7,0.0,2024-05-31 08:50:11.105552776,30
1416,276,596,"[63, 108, 119, 171, 182, 187, 285, 331]",263.1,0.0,2024-05-31 17:36:02.881440720,88
1417,44,970,"[137, 158, 164, 252, 253, 363, 389, 418]",233.1,642.78,2024-06-01 02:21:54.657328664,64
1418,62,202,"[7, 198, 218, 228, 355, 364, 368, 376]",189.3,0.0,2024-06-01 11:07:46.433216608,47
1419,201,602,"[87, 159, 221, 308, 337, 398, 426, 482]",227.0,299.65,2024-06-01 19:53:38.209104552,96
1420,9,89,"[15, 77, 95, 123, 289, 299, 405, 462]",159.5,0.0,2024-06-02 04:39:29.984992496,44
1421,71,437,"[41, 146, 206, 219, 258, 260, 339, 354]",161.1,0.0,2024-06-02 13:25:21.760880440,25
1422,90,120,"[93, 137, 200, 226, 297, 370, 454, 473]",109.2,170.31,2024-06-02 22:11:13.536768384,54
1423,24,156,"[163, 201, 241, 404, 417, 439, 443, 496]",153.7,0.0,2024-06-03 06:57:05.312656328,23
1424,140,973,"[40, 50, 175, 177, 253, 331, 446, 477]",250.2,0.0,2024-06-03 15:42:57.088544272,83
1425,78,399,"[77, 144, 191, 194, 217, 256, 459, 483]",186.7,116.44,2024-06-04 00:28:48.864432216,13
1426,214,700,"[102, 231, 244, 254, 299, 389, 444, 465]",203.1,318.37,2024-06-04 09:14:40.640320160,93
1427,16,188,"[10, 131, 272, 384, 444, 447, 453, 476]",192.7,0.0,2024-06-04 18:00:32.416208104,65
1428,29,774,"[137, 144, 259, 279, 322, 330, 331, 347]",195.6,373.09,2024-06-05 02:46:24.192096048,66
1429,291,52,"[3, 17, 128, 134, 183, 191, 205, 331]",235.7,227.11,2024-06-05 11:32:15.967983992,79
1430,43,652,"[37, 60, 80, 95, 162, 179, 330, 491]",161.9,0.0,2024-06-05 20:18:07.743871936,56
1431,53,531,"[11, 42, 110, 136, 148, 199, 297, 316]",187.8,0.0,2024-06-06 05:03:59.519759880,79
1432,276,480,"[33, 135, 190, 207, 300, 327, 392, 495]",209.3,160.18,2024-06-06 13:49:51.295647824,85
1433,232,587,"[3, 14, 161, 163, 287, 333, 421, 429]",169.2,0.0,2024-06-06 22:35:43.071535768,89
1434,212,230,"[82, 138, 208, 219, 243, 302, 329, 341]",129.3,0.0,2024-06-07 07:21:34.847423712,11
1435,8,481,"[89, 91, 128, 148, 269, 330, 364, 431]",227.9,244.35,2024-06-07 16:07:26.623311656,28
1436,122,130,"[77, 93, 94, 138, 149, 351, 443, 489]",142.2,417.12,2024-06-08 00:53:18.399199600,89
1437,42,55,"[67, 98, 140, 146, 162, 176, 355, 406]",159.8,0.0,2024-06-08 09:39:10.175087544,23
1438,233,271,"[9, 55, 196, 200, 298, 306, 389, 484]",172.7,0.0,2024-06-08 18:25:01.950975488,32
1439,70,960,"[122, 151, 161, 166, 321, 384, 424, 474]",149.0,436.14,2024-06-09 03:10:53.726863432,3
1440,16,100,"[48, 82, 170, 257, 277, 340, 348, 450]",117.7,0.0,2024-06-09 11:56:45.502751376,65
1441,69,69,"[253, 276, 317, 390, 419, 429, 432, 461]",269.1,686.3,2024-06-09 20:42:37.278639320,26
1442,53,911,"[68, 152, 213, 237, 255, 311, 326, 394]",203.4,578.32,2024-06-10 05:28:29.054527264,25
1443,173,299,"[55, 72, 108, 122, 141, 273, 393, 398]",183.2,130.59,2024-06-10 14:14:20.830415208,76
1444,262,970,"[75, 214, 254, 364, 366, 387, 447, 455]",187.5,506.15,2024-06-10 23:00:12.606303152,7
1445,289,529,"[140, 291, 360, 393, 404, 411, 439, 489]",203.2,490.24,2024-06-11 07:46:04.382191096,67
1446,15,354,"[11, 73, 79, 139, 191, 223, 234, 277]",132.5,0.0,2024-06-11 16:31:56.158079040,9
1447,270,628,"[8, 55, 233, 305, 317, 378, 406, 413]",117.4,0.0,2024-06-12 01:17:47.933966984,92
1448,167,152,"[17, 69, 143, 253, 261, 293, 379, 427]",140.7,286.73,2024-06-12 10:03:39.709854928,58
1449,63,330,"[12, 49, 234, 268, 281, 327, 361, 367]",153.0,347.2,2024-06-12 18:49:31.485742872,38
1450,261,116,"[144, 205, 258, 337, 428, 455, 468, 481]",202.2,0.0,2024-06-13 03:35:23.261630816,64
1451,121,542,"[60, 104, 131, 149, 201, 464, 477, 497]",262.6,0.0,2024-06-13 12:21:15.037518760,37
1452,240,323,"[57, 97, 185, 297, 370, 388, 437, 497]",263.6,663.69,2024-06-13 21:07:06.813406704,14
1453,107,563,"[77, 185, 202, 300, 374, 392, 399, 455]",162.0,447.22,2024-06-14 05:52:58.589294648,61
1454,180,572,"[2, 22, 90, 101, 220, 329, 368, 470]",191.3,492.28,2024-06-14 14:38:50.365182592,92
1455,16,229,"[7, 12, 54, 165, 172, 249, 257, 468]",175.0,284.12,2024-06-14 23:24:42.141070536,94
1456,215,771,"[245, 260, 270, 290, 360, 361, 391, 444]",183.9,0.0,2024-06-15 08:10:33.916958480,37
1457,77,360,"[12, 19, 35, 112, 205, 429, 451, 453]",130.6,0.0,2024-06-15 16:56:25.692846424,29
1458,225,5,"[57, 78, 106, 337, 370, 377, 404, 434]",189.4,0.0,2024-06-16 01:42:17.468734368,23
1459,93,28,"[104, 201, 313, 343, 366, 439, 468, 472]",202.7,408.87,2024-06-16 10:28:09.244622312,3
1460,181,766,"[14, 38, 46, 160, 335, 366, 415, 445]",161.3,200.52,2024-06-16 19:14:01.020510256,32
1461,174,364,"[68, 92, 134, 188, 373, 374, 402, 421]",228.6,0.0,2024-06-17 03:59:52.796398200,55
1462,219,462,"[44, 63, 120, 126, 137, 141, 249, 253]",130.9,0.0,2024-06-17 12:45:44.572286144,47
1463,143,231,"[86, 182, 189, 201, 259, 297, 408, 425]",216.3,442.62,2024-06-17 21:31:36.348174088,73
1464,282,395,"[35, 37, 163, 170, 180, 375, 381, 413]",248.3,454.74,2024-06-18 06:17:28.124062032,1
1465,259,968,"[55, 92, 124, 223, 326, 412, 438, 489]",214.3,590.43,2024-06-18 15:03:19.899949976,11
1466,47,869,"[32, 196, 236, 268, 334, 360, 404, 446]",140.0,0.0,2024-06-18 23:49:11.675837920,19
1467,5,712,"[15, 25, 101, 172, 187, 327, 374, 496]",184.4,499.9,2024-06-19 08:35:03.451725864,71
1468,62,844,"[128, 144, 156, 165, 223, 232, 361, 426]",212.5,579.21,2024-06-19 17:20:55.227613808,48
1469,84,271,"[35, 56, 90, 117, 174, 320, 323, 350]",241.3,502.07,2024-06-20 02:06:47.003501752,51
1470,133,851,"[79, 103, 118, 130, 151, 241, 279, 410]",199.4,0.0,2024-06-20 10:52:38.779389696,43
1471,63,304,"[180, 186, 196, 235, 291, 329, 375, 392]",164.1,326.39,2024-06-20 19:38:30.555277640,43
1472,281,383,"[6, 35, 84, 113, 226, 368, 387, 480]",156.4,0.0,2024-06-21 04:24:22.331165584,16
1473,44,558,"[23, 28, 55, 220, 262, 400, 403, 410]",194.6,222.53,2024-06-21 13:10:14.107053528,16
1474,153,28,"[90, 117, 134, 188, 236, 251, 432, 476]",147.3,399.25,2024-06-21 21:56:05.882941472,76
1475,270,519,"[133, 167, 179, 207, 260, 320, 347, 422]",196.9,0.0,2024-06-22 06:41:57.658829416,97
1476,171,744,"[8, 155, 164, 220, 237, 288, 417, 488]",145.4,122.13,2024-06-22 15:27:49.434717360,39
1477,156,199,"[8, 39, 96, 107, 196, 255, 450, 466]",197.8,240.04,2024-06-23 00:13:41.210605304,35
1478,275,606,"[95, 152, 240, 263, 301, 316, 452, 468]",142.3,0.0,2024-06-23 08:59:32.986493248,27
1479,20,82,"[37, 63, 75, 167, 249, 438, 482, 491]",202.6,577.07,2024-06-23 17:45:24.762381192,21
1480,214,88,"[55, 120, 154, 169, 180, 318, 471, 487]",211.7,0.0,2024-06-24 02:31:16.538269136,62
1481,79,390,"[15, 27, 212, 325, 326, 358, 432, 445]",161.1,337.77,2024-06-24 11:17:08.314157080,14
1482,139,698,"[9, 22, 145, 197, 302, 342, 369, 461]",196.8,394.64,2024-06-24 20:03:00.090045024,70
1483,98,755,"[36, 43, 138, 225, 392, 412, 422, 434]",156.6,0.0,2024-06-25 04:48:51.865932968,25
1484,152,580,"[31, 147, 183, 195, 359, 405, 407, 444]",217.2,0.0,2024-06-25 13:34:43.641820912,20
